hour_of_day,day_of_week,party_size,tables_occupied,tables_total,queue_length,avg_party_size_ahead,occupancy_rate,is_peak_hour,is_weekend,wait_minutes
16,0,2,10,28,8,4.97,0.357,0,0,6.5
19,3,2,1,28,2,2.19,0.036,1,0,7.7
22,6,4,16,28,9,4.56,0.571,1,1,48.7
21,3,4,23,28,9,1.59,0.821,1,0,89.6
19,5,10,11,28,14,1.72,0.393,1,1,7.7
17,4,5,6,28,13,2.62,0.214,0,0,4.8
16,1,3,8,28,12,1.63,0.286,0,0,2.9
19,3,4,14,28,7,2.01,0.5,1,0,28.8
21,0,10,14,28,2,2.32,0.5,1,0,14.1
18,5,6,20,28,0,1.66,0.714,0,1,5.0
16,2,4,7,28,11,2.7,0.25,0,0,4.5
22,6,6,21,28,14,4.1,0.75,1,1,120.0
12,6,5,6,28,10,2.03,0.214,0,1,5.0
21,2,2,0,28,13,4.17,0.0,1,0,6.3
17,1,2,8,28,5,3.43,0.286,0,0,3.9
12,4,6,13,28,7,4.39,0.464,0,0,5.3
21,0,2,23,28,4,1.52,0.821,1,0,31.3
20,5,3,6,28,12,2.29,0.214,1,1,7.7
20,4,3,12,28,14,2.5,0.429,1,0,2.5
19,3,6,6,28,0,4.9,0.214,1,0,5.1
18,1,4,16,28,13,4.46,0.571,0,0,39.5
18,5,8,20,28,14,2.07,0.714,0,1,103.8
20,4,1,3,28,14,1.77,0.107,1,0,4.4
11,1,5,13,28,8,4.64,0.464,0,0,3.9
17,1,2,22,28,6,4.06,0.786,0,0,28.9
12,3,2,0,28,8,4.26,0.0,0,0,6.9
21,3,2,3,28,0,4.03,0.107,1,0,6.2
22,1,4,4,28,4,2.5,0.143,1,0,6.4
18,5,1,22,28,13,3.41,0.786,0,1,63.6
12,0,3,15,28,6,4.26,0.536,0,0,6.0
19,6,4,23,28,0,3.58,0.821,1,1,5.0
12,3,3,6,28,12,3.25,0.214,0,0,5.4
14,0,4,16,28,7,2.52,0.571,1,0,31.5
20,1,2,13,28,10,1.83,0.464,1,0,2.9
14,1,6,21,28,4,4.78,0.75,1,0,35.2
22,1,2,20,28,3,3.23,0.714,1,0,16.4
20,2,1,21,28,6,2.79,0.75,1,0,30.2
11,6,4,10,28,11,4.21,0.357,0,1,4.7
17,4,4,22,28,11,3.53,0.786,0,0,66.5
16,1,2,13,28,3,3.01,0.464,0,0,7.6
18,2,2,1,28,8,4.33,0.036,0,0,6.0
13,5,3,11,28,6,1.78,0.393,1,1,2.1
22,2,2,15,28,7,4.21,0.536,1,0,23.4
14,1,2,16,28,4,2.9,0.571,1,0,17.6
20,4,3,22,28,0,4.91,0.786,1,0,5.0
19,4,2,7,28,1,1.66,0.25,1,0,3.8
21,2,2,2,28,12,3.76,0.071,1,0,8.0
13,1,2,4,28,12,1.97,0.143,1,0,5.9
12,0,4,0,28,7,3.49,0.0,0,0,3.3
15,1,3,2,28,6,2.08,0.071,1,0,4.6
20,3,3,23,28,0,3.15,0.821,1,0,5.0
18,6,8,8,28,1,3.42,0.286,0,1,3.6
14,5,4,6,28,8,3.89,0.214,1,1,7.1
21,0,2,2,28,8,3.9,0.071,1,0,4.5
22,6,4,7,28,11,3.62,0.25,1,1,3.7
11,4,4,11,28,3,2.7,0.393,0,0,7.2
13,5,3,6,28,2,3.0,0.214,1,1,2.7
22,5,2,10,28,7,2.81,0.357,1,1,2.3
17,1,2,6,28,9,4.0,0.214,0,0,2.8
17,4,5,7,28,7,1.65,0.25,0,0,4.6
16,5,8,3,28,14,2.88,0.107,0,1,5.7
17,1,5,15,28,8,2.41,0.536,0,0,24.5
17,1,8,4,28,1,4.92,0.143,0,0,7.1
14,5,4,13,28,10,3.47,0.464,1,1,2.4
19,3,5,23,28,4,1.81,0.821,1,0,41.4
19,6,2,23,28,3,2.62,0.821,1,1,31.8
12,2,2,23,28,10,2.62,0.821,0,0,53.5
19,5,2,6,28,10,2.22,0.214,1,1,2.4
18,4,3,12,28,10,2.84,0.429,0,0,6.1
21,2,2,20,28,1,4.81,0.714,1,0,5.0
15,1,6,4,28,9,2.28,0.143,1,0,3.0
11,5,2,10,28,2,2.15,0.357,0,1,3.7
18,4,4,15,28,4,3.78,0.536,0,0,7.8
17,5,2,2,28,10,3.28,0.071,0,1,4.4
21,4,2,1,28,0,4.55,0.036,1,0,3.9
18,4,5,22,28,2,3.5,0.786,0,0,12.7
14,1,2,13,28,14,2.87,0.464,1,0,7.9
22,5,4,23,28,2,4.52,0.821,1,1,26.8
18,3,3,22,28,9,2.83,0.786,0,0,53.0
18,0,2,21,28,13,4.48,0.75,0,0,55.9
13,5,4,21,28,4,3.59,0.75,1,1,33.6
16,5,3,15,28,3,4.84,0.536,0,1,5.0
22,0,5,15,28,0,3.19,0.536,1,0,5.0
18,2,10,22,28,3,2.09,0.786,0,0,28.5
15,0,6,14,28,8,3.76,0.5,1,0,31.9
12,5,4,21,28,9,3.83,0.75,0,1,58.1
16,4,3,24,28,13,3.6,0.857,0,0,105.1
15,5,3,11,28,1,3.1,0.393,1,1,7.9
22,4,3,22,28,6,4.71,0.786,1,0,48.3
15,1,3,20,28,11,3.23,0.714,1,0,56.6
14,1,2,13,28,7,3.83,0.464,1,0,5.0
11,0,3,21,28,6,2.88,0.75,0,0,26.1
13,4,3,0,28,4,2.38,0.0,1,0,3.0
22,4,5,7,28,11,1.89,0.25,1,0,2.5
19,2,4,3,28,6,2.05,0.107,1,0,2.3
15,0,3,11,28,3,3.33,0.393,1,0,5.9
15,4,4,20,28,8,4.64,0.714,1,0,47.4
16,6,2,20,28,1,2.78,0.714,0,1,5.0
18,6,6,22,28,13,4.96,0.786,0,1,114.9
17,1,3,9,28,2,1.83,0.321,0,0,5.7
13,0,2,16,28,3,4.65,0.571,1,0,15.3
21,6,4,0,28,9,2.05,0.0,1,1,5.1
12,2,4,2,28,4,2.21,0.071,0,0,7.2
15,3,2,16,28,10,2.33,0.571,1,0,26.6
19,5,3,4,28,3,4.95,0.143,1,1,2.4
12,4,2,23,28,2,1.94,0.821,0,0,13.5
16,1,3,23,28,4,3.24,0.821,0,0,27.5
11,4,3,19,28,13,2.41,0.679,0,0,45.8
15,5,6,12,28,6,4.39,0.429,1,1,3.6
14,6,8,4,28,13,2.06,0.143,1,1,5.1
21,2,2,23,28,6,4.97,0.821,1,0,51.4
22,3,4,17,28,0,1.75,0.607,1,0,5.0
13,4,2,17,28,9,2.34,0.607,1,0,32.2
13,5,4,10,28,4,4.45,0.357,1,1,7.7
20,1,4,9,28,11,2.23,0.321,1,0,8.0
13,1,4,0,28,4,1.8,0.0,1,0,7.0
20,6,3,24,28,5,2.13,0.857,1,1,65.0
18,1,4,5,28,1,4.82,0.179,0,0,6.3
13,1,4,24,28,5,3.61,0.857,1,0,64.1
12,2,6,2,28,12,3.81,0.071,0,0,2.3
12,4,5,11,28,8,2.15,0.393,0,0,2.7
15,4,2,21,28,0,1.87,0.75,1,0,5.0
12,6,2,22,28,7,3.01,0.786,0,1,42.7
13,5,3,18,28,8,2.77,0.643,1,1,40.0
11,4,2,10,28,1,4.66,0.357,0,0,4.0
11,0,4,22,28,1,1.72,0.786,0,0,7.6
19,6,5,4,28,14,4.62,0.143,1,1,2.7
21,1,5,11,28,5,3.89,0.393,1,0,2.6
16,1,4,19,28,5,4.92,0.679,0,0,20.3
22,2,2,24,28,3,3.92,0.857,1,0,31.6
12,6,8,0,28,8,3.62,0.0,0,1,2.8
11,0,4,12,28,7,4.95,0.429,0,0,3.1
16,1,2,21,28,5,2.48,0.75,0,0,17.8
20,2,4,6,28,4,1.96,0.214,1,0,7.5
13,3,5,6,28,7,4.54,0.214,1,0,6.6
13,3,1,12,28,12,1.82,0.429,1,0,4.7
20,0,3,14,28,3,4.15,0.5,1,0,13.2
14,2,3,4,28,11,3.89,0.143,1,0,6.8
11,2,5,0,28,4,1.52,0.0,0,0,3.0
21,2,3,14,28,5,4.99,0.5,1,0,18.7
12,3,5,22,28,10,3.19,0.786,0,0,67.7
11,1,4,13,28,2,2.62,0.464,0,0,4.1
19,6,4,14,28,5,3.6,0.5,1,1,19.7
13,0,2,22,28,1,2.64,0.786,1,0,7.6
16,3,1,9,28,8,2.32,0.321,0,0,6.0
16,5,4,8,28,8,1.76,0.286,0,1,6.9
13,5,3,19,28,7,2.47,0.679,1,1,47.9
16,1,2,0,28,14,4.5,0.0,0,0,3.9
17,0,3,3,28,6,1.65,0.107,0,0,6.6
20,2,3,19,28,14,4.88,0.679,1,0,68.1
14,6,3,18,28,1,2.61,0.643,1,1,5.0
22,1,6,15,28,4,4.0,0.536,1,0,16.1
21,5,4,21,28,2,2.53,0.75,1,1,17.8
13,3,1,7,28,3,4.25,0.25,1,0,4.5
16,5,3,20,28,6,4.29,0.714,0,1,29.0
17,1,3,3,28,11,4.11,0.107,0,0,6.4
22,3,4,22,28,2,2.98,0.786,1,0,14.2
11,2,6,12,28,7,4.67,0.429,0,0,2.3
12,3,2,5,28,3,1.96,0.179,0,0,7.3
14,0,5,6,28,10,2.55,0.214,1,0,2.7
18,5,4,19,28,14,1.72,0.679,0,1,59.4
20,3,2,4,28,14,2.87,0.143,1,0,5.4
21,0,2,24,28,12,4.41,0.857,1,0,117.5
19,1,2,21,28,0,4.67,0.75,1,0,5.0
15,6,4,4,28,3,5.0,0.143,1,1,7.1
12,3,5,13,28,1,4.74,0.464,0,0,3.4
11,2,6,24,28,7,2.85,0.857,0,0,77.1
13,5,5,11,28,10,4.93,0.393,1,1,4.2
21,1,4,15,28,7,4.6,0.536,1,0,29.8
11,4,2,1,28,12,4.32,0.036,0,0,4.7
20,6,4,0,28,14,2.02,0.0,1,1,4.3
17,6,5,21,28,7,2.61,0.75,0,1,44.0
21,1,3,4,28,6,4.61,0.143,1,0,4.2
20,2,2,23,28,12,3.98,0.821,1,0,98.9
15,6,5,23,28,1,2.35,0.821,1,1,17.1
21,2,6,18,28,2,3.21,0.643,1,0,15.1
13,3,4,22,28,10,2.27,0.786,1,0,81.9
14,1,2,6,28,9,4.42,0.214,1,0,4.2
12,6,4,19,28,10,1.93,0.679,0,1,53.0
11,5,5,8,28,11,2.85,0.286,0,1,3.4
11,6,5,18,28,9,1.55,0.643,0,1,39.9
21,3,5,12,28,3,2.53,0.429,1,0,3.7
20,1,6,23,28,1,3.62,0.821,1,0,12.8
13,6,5,7,28,8,4.42,0.25,1,1,4.3
14,3,5,23,28,8,2.39,0.821,1,0,84.8
16,2,3,4,28,14,3.62,0.143,0,0,6.2
16,0,6,22,28,13,4.58,0.786,0,0,90.1
13,1,2,22,28,3,4.18,0.786,1,0,22.3
18,6,2,9,28,3,2.46,0.321,0,1,3.6
13,4,5,14,28,13,2.47,0.5,1,0,55.8
11,4,4,24,28,8,1.85,0.857,0,0,70.8
14,4,5,20,28,6,3.62,0.714,1,0,38.2
19,4,6,23,28,14,4.49,0.821,1,0,120.0
21,6,2,8,28,3,1.64,0.286,1,1,5.7
15,6,3,6,28,0,4.42,0.214,1,1,3.9
17,3,6,18,28,14,1.51,0.643,0,0,63.7
11,2,4,8,28,3,3.26,0.286,0,0,6.2
22,2,2,3,28,8,2.52,0.107,1,0,4.0
21,6,4,1,28,12,3.15,0.036,1,1,2.0
15,4,5,11,28,6,3.47,0.393,1,0,3.2
18,1,6,8,28,6,4.03,0.286,0,0,2.5
12,0,2,13,28,1,1.51,0.464,0,0,7.6
14,4,2,13,28,12,4.75,0.464,1,0,7.1
15,6,5,5,28,5,2.38,0.179,1,1,7.9
21,4,2,10,28,3,1.97,0.357,1,0,6.6
20,5,2,5,28,2,2.71,0.179,1,1,6.0
22,1,3,17,28,6,3.45,0.607,1,0,27.4
17,3,2,17,28,14,2.43,0.607,0,0,35.2
14,1,4,9,28,6,4.72,0.321,1,0,5.4
11,2,1,18,28,5,2.89,0.643,0,0,13.4
14,5,6,14,28,11,2.28,0.5,1,1,57.8
15,1,2,14,28,7,4.24,0.5,1,0,24.3
20,3,6,15,28,8,3.97,0.536,1,0,33.6
22,5,4,3,28,5,3.68,0.107,1,1,3.2
18,5,3,6,28,4,3.02,0.214,0,1,4.7
12,4,2,11,28,7,3.43,0.393,0,0,4.5
11,4,5,17,28,11,4.53,0.607,0,0,38.7
15,4,4,7,28,5,2.85,0.25,1,0,5.4
14,1,3,12,28,1,3.66,0.429,1,0,5.0
13,1,4,3,28,7,3.87,0.107,1,0,2.5
14,2,4,16,28,7,4.41,0.571,1,0,28.7
15,5,6,5,28,8,2.53,0.179,1,1,4.8
15,4,6,7,28,10,2.4,0.25,1,0,7.3
15,0,1,21,28,5,4.75,0.75,1,0,28.5
18,5,5,12,28,13,3.53,0.429,0,1,7.1
17,1,4,7,28,4,4.26,0.25,0,0,4.7
14,5,2,15,28,11,4.13,0.536,1,1,37.8
16,3,5,23,28,12,4.27,0.821,0,0,98.1
19,5,2,11,28,12,3.08,0.393,1,1,7.4
14,1,8,0,28,1,3.2,0.0,1,0,4.6
12,1,4,12,28,5,2.39,0.429,0,0,2.2
19,5,3,9,28,13,3.62,0.321,1,1,4.5
12,6,6,24,28,2,3.24,0.857,0,1,29.3
19,6,5,23,28,6,4.95,0.821,1,1,78.4
14,1,2,20,28,1,3.98,0.714,1,0,5.0
18,1,4,4,28,10,2.51,0.143,0,0,5.2
11,0,1,15,28,9,4.36,0.536,0,0,9.9
21,2,1,14,28,7,3.89,0.5,1,0,21.9
22,1,2,20,28,6,2.15,0.714,1,0,26.4
22,3,3,9,28,8,4.0,0.321,1,0,4.2
14,1,2,11,28,6,3.04,0.393,1,0,3.8
21,3,4,15,28,0,3.62,0.536,1,0,5.5
19,3,3,21,28,8,3.11,0.75,1,0,59.2
18,4,2,2,28,1,2.91,0.071,0,0,5.1
21,2,2,16,28,12,4.51,0.571,1,0,48.0
12,2,3,9,28,8,1.8,0.321,0,0,3.1
21,0,3,21,28,3,4.54,0.75,1,0,23.0
11,0,4,8,28,1,2.88,0.286,0,0,6.2
15,2,3,5,28,13,4.29,0.179,1,0,4.1
16,1,5,16,28,11,1.92,0.571,0,0,33.2
12,3,6,24,28,11,3.93,0.857,0,0,113.3
20,4,1,7,28,3,4.82,0.25,1,0,7.7
19,6,5,4,28,2,4.46,0.143,1,1,5.6
21,4,3,11,28,8,2.73,0.393,1,0,7.2
14,4,2,21,28,8,2.95,0.75,1,0,44.3
17,6,2,18,28,13,3.67,0.643,0,1,44.0
19,3,4,2,28,5,1.57,0.071,1,0,3.0
12,0,4,22,28,8,2.17,0.786,0,0,48.4
17,6,4,21,28,4,2.82,0.75,0,1,20.6
22,2,4,3,28,9,3.71,0.107,1,0,5.6
11,1,2,9,28,4,1.64,0.321,0,0,3.6
12,0,3,10,28,4,3.33,0.357,0,0,5.1
16,0,2,3,28,7,4.07,0.107,0,0,6.4
14,3,4,8,28,13,2.48,0.286,1,0,6.0
19,2,2,6,28,0,4.27,0.214,1,0,2.5
16,5,2,12,28,6,3.07,0.429,0,1,5.2
19,2,4,12,28,5,3.4,0.429,1,0,7.7
18,5,2,6,28,6,1.5,0.214,0,1,5.7
14,5,8,6,28,4,1.63,0.214,1,1,7.2
16,1,3,9,28,11,4.19,0.321,0,0,5.3
22,3,6,21,28,3,4.04,0.75,1,0,27.7
17,1,2,4,28,5,3.99,0.143,0,0,5.9
13,0,6,24,28,14,3.9,0.857,1,0,120.0
17,1,5,12,28,0,3.46,0.429,0,0,3.8
11,4,3,3,28,14,3.52,0.107,0,0,7.5
14,3,4,21,28,7,1.8,0.75,1,0,55.3
13,1,2,23,28,14,4.38,0.821,1,0,109.2
21,3,2,22,28,12,1.86,0.786,1,0,75.7
15,0,3,6,28,14,3.99,0.214,1,0,7.6
18,1,2,17,28,13,3.41,0.607,0,0,33.9
19,2,3,2,28,1,1.86,0.071,1,0,7.4
17,3,2,15,28,14,2.11,0.536,0,0,29.8
13,0,6,4,28,1,2.81,0.143,1,0,2.8
12,5,3,12,28,0,4.68,0.429,0,1,5.9
11,5,2,16,28,3,1.51,0.571,0,1,14.5
14,5,5,3,28,9,1.8,0.107,1,1,6.4
13,1,1,3,28,0,2.37,0.107,1,0,6.9
20,3,6,15,28,4,2.5,0.536,1,0,19.3
13,4,2,16,28,10,4.48,0.571,1,0,31.4
15,4,4,8,28,1,1.63,0.286,1,0,7.3
19,3,10,12,28,3,4.68,0.429,1,0,2.8
12,0,8,19,28,0,2.94,0.679,0,0,5.0
20,6,3,6,28,8,3.01,0.214,1,1,7.6
22,1,4,11,28,3,3.76,0.393,1,0,6.1
14,4,3,16,28,2,4.55,0.571,1,0,9.7
21,0,4,17,28,6,3.0,0.607,1,0,25.2
13,4,2,8,28,7,3.7,0.286,1,0,6.6
11,3,3,20,28,3,2.19,0.714,0,0,16.0
13,5,2,3,28,6,2.36,0.107,1,1,3.5
22,3,2,12,28,13,4.81,0.429,1,0,2.0
17,0,6,24,28,13,3.78,0.857,0,0,120.0
13,2,3,12,28,11,1.62,0.429,1,0,6.5
18,0,4,10,28,3,2.28,0.357,0,0,7.7
22,4,2,10,28,3,4.61,0.357,1,0,4.4
14,5,2,24,28,4,3.83,0.857,1,1,46.5
13,1,5,15,28,13,4.4,0.536,1,0,56.4
16,2,3,13,28,7,3.58,0.464,0,0,5.1
18,4,3,10,28,0,4.35,0.357,0,0,2.4
20,0,4,17,28,11,3.8,0.607,1,0,50.5
11,0,3,21,28,11,2.49,0.75,0,0,52.8
20,5,4,22,28,7,3.69,0.786,1,1,69.9
22,6,8,8,28,2,2.38,0.286,1,1,7.5
16,3,2,7,28,2,3.47,0.25,0,0,6.3
15,4,2,22,28,11,2.6,0.786,1,0,75.5
12,4,3,13,28,1,1.62,0.464,0,0,6.6
14,4,3,22,28,9,4.38,0.786,1,0,64.5
21,4,5,6,28,13,3.98,0.214,1,0,6.9
14,1,6,10,28,2,4.81,0.357,1,0,2.4
18,4,2,17,28,7,4.17,0.607,0,0,15.4
22,5,3,12,28,5,4.23,0.429,1,1,7.6
16,3,4,16,28,4,2.28,0.571,0,0,13.5
22,0,5,5,28,4,4.42,0.179,1,0,2.8
15,6,4,3,28,4,4.29,0.107,1,1,6.7
22,1,3,4,28,6,4.17,0.143,1,0,3.4
18,0,4,0,28,14,5.0,0.0,0,0,7.2
20,4,5,6,28,6,1.57,0.214,1,0,2.3
19,6,2,6,28,14,3.67,0.214,1,1,7.2
18,3,3,19,28,10,2.3,0.679,0,0,34.5
14,3,1,24,28,12,2.91,0.857,1,0,100.2
11,2,4,20,28,9,2.39,0.714,0,0,42.7
19,4,3,9,28,4,4.79,0.321,1,0,5.6
19,1,5,7,28,0,4.55,0.25,1,0,4.8
15,4,4,17,28,7,2.2,0.607,1,0,28.4
22,2,6,22,28,10,3.62,0.786,1,0,104.7
12,3,3,13,28,7,3.1,0.464,0,0,5.8
22,4,3,8,28,9,3.37,0.286,1,0,7.5
19,3,1,14,28,8,3.54,0.5,1,0,16.7
15,3,2,20,28,11,1.98,0.714,1,0,51.0
13,3,5,12,28,1,4.28,0.429,1,0,3.3
21,4,8,2,28,0,2.68,0.071,1,0,4.0
17,4,5,17,28,11,4.32,0.607,0,0,43.3
21,5,6,17,28,14,2.05,0.607,1,1,94.2
19,3,2,14,28,8,3.96,0.5,1,0,18.2
15,6,1,11,28,0,4.34,0.393,1,1,6.0
12,0,10,21,28,0,1.73,0.75,0,0,5.0
19,6,3,1,28,13,3.22,0.036,1,1,3.9
12,1,4,7,28,1,2.03,0.25,0,0,4.1
22,5,1,23,28,7,2.94,0.821,1,1,55.6
14,0,4,24,28,2,2.39,0.857,1,0,25.9
22,2,10,12,28,10,4.2,0.429,1,0,3.6
15,0,4,20,28,11,4.73,0.714,1,0,71.5
19,3,4,11,28,2,3.82,0.393,1,0,3.4
11,5,3,12,28,12,2.1,0.429,0,1,2.2
11,6,4,7,28,6,3.34,0.25,0,1,3.6
14,6,4,8,28,14,4.94,0.286,1,1,7.4
17,1,2,7,28,11,4.48,0.25,0,0,6.1
19,0,3,13,28,4,3.81,0.464,1,0,3.9
13,6,4,11,28,9,4.37,0.393,1,1,4.8
21,1,2,6,28,1,4.42,0.214,1,0,4.3
18,0,3,16,28,9,4.82,0.571,0,0,22.7
14,5,4,24,28,7,3.3,0.857,1,1,104.7
20,6,10,24,28,1,4.13,0.857,1,1,23.8
22,4,3,2,28,4,3.27,0.071,1,0,2.9
21,2,8,13,28,11,3.24,0.464,1,0,3.1
16,2,4,20,28,11,1.59,0.714,0,0,50.6
15,5,4,10,28,10,4.3,0.357,1,1,2.1
20,4,4,18,28,4,4.22,0.643,1,0,18.3
13,6,2,14,28,2,2.59,0.5,1,1,10.4
21,0,2,15,28,2,2.46,0.536,1,0,5.0
13,6,2,15,28,13,1.95,0.536,1,1,41.8
11,3,1,12,28,10,1.87,0.429,0,0,7.0
20,5,4,0,28,13,4.56,0.0,1,1,7.9
12,1,4,7,28,9,2.31,0.25,0,0,3.0
19,5,2,3,28,2,2.6,0.107,1,1,4.2
15,3,4,23,28,14,2.88,0.821,1,0,120.0
14,1,4,5,28,4,3.81,0.179,1,0,6.1
19,1,2,15,28,7,4.27,0.536,1,0,22.5
17,3,4,20,28,0,3.74,0.714,0,0,5.0
20,3,4,12,28,4,2.24,0.429,1,0,3.5
15,4,2,6,28,14,4.9,0.214,1,0,2.1
12,1,3,9,28,3,2.68,0.321,0,0,5.3
16,1,4,24,28,8,2.44,0.857,0,0,75.6
22,2,5,18,28,9,4.7,0.643,1,0,56.8
18,5,2,6,28,5,4.13,0.214,0,1,2.5
16,2,4,12,28,1,1.55,0.429,0,0,4.9
13,1,3,13,28,4,4.84,0.464,1,0,5.1
15,3,1,12,28,8,4.47,0.429,1,0,6.3
18,1,2,19,28,12,2.52,0.679,0,0,35.7
15,0,5,11,28,6,4.77,0.393,1,0,4.1
13,2,2,0,28,13,4.08,0.0,1,0,2.1
11,4,1,3,28,8,1.93,0.107,0,0,5.3
17,6,2,16,28,4,3.63,0.571,0,1,12.6
19,6,3,3,28,12,4.47,0.107,1,1,7.2
13,6,2,6,28,10,4.32,0.214,1,1,3.9
22,1,3,24,28,13,3.95,0.857,1,0,120.0
11,4,8,10,28,1,2.79,0.357,0,0,5.0
19,5,6,18,28,7,1.86,0.643,1,1,53.3
15,5,2,16,28,2,3.82,0.571,1,1,10.6
12,0,4,22,28,4,4.18,0.786,0,0,19.2
14,0,1,10,28,9,4.05,0.357,1,0,4.6
22,0,6,23,28,12,3.43,0.821,1,0,120.0
15,2,5,9,28,7,2.46,0.321,1,0,4.7
11,3,2,14,28,0,4.63,0.5,0,0,5.0
15,0,8,11,28,1,4.23,0.393,1,0,6.4
22,5,4,3,28,7,2.42,0.107,1,1,7.5
15,4,6,23,28,7,4.44,0.821,1,0,88.1
11,0,2,23,28,9,3.13,0.821,0,0,51.4
21,5,4,10,28,9,2.6,0.357,1,1,2.6
19,0,6,22,28,8,1.84,0.786,1,0,80.9
17,3,4,20,28,4,4.9,0.714,0,0,19.3
12,2,4,9,28,9,4.48,0.321,0,0,2.3
17,1,3,15,28,11,2.12,0.536,0,0,25.4
21,3,4,0,28,1,3.27,0.0,1,0,5.5
11,2,4,2,28,11,4.37,0.071,0,0,7.1
18,4,6,15,28,5,3.28,0.536,0,0,14.8
19,3,5,21,28,1,4.9,0.75,1,0,10.6
12,4,2,4,28,6,1.83,0.143,0,0,6.3
11,1,2,8,28,7,1.99,0.286,0,0,5.7
18,6,2,4,28,6,2.55,0.143,0,1,6.3
16,5,3,16,28,2,2.89,0.571,0,1,11.3
22,0,2,24,28,1,3.47,0.857,1,0,8.5
22,2,1,17,28,4,4.27,0.607,1,0,13.7
22,0,2,21,28,0,3.52,0.75,1,0,5.0
14,1,2,13,28,7,4.92,0.464,1,0,6.6
12,6,5,6,28,9,1.76,0.214,0,1,2.3
20,5,3,1,28,11,2.68,0.036,1,1,5.1
15,6,1,4,28,8,2.53,0.143,1,1,3.3
13,6,6,17,28,11,1.71,0.607,1,1,70.3
16,1,4,11,28,4,1.91,0.393,0,0,7.0
19,2,1,9,28,9,4.34,0.321,1,0,5.5
16,4,2,13,28,0,1.73,0.464,0,0,2.1
13,1,6,23,28,5,3.84,0.821,1,0,61.8
11,6,8,5,28,4,4.47,0.179,0,1,2.2
14,4,4,1,28,5,3.85,0.036,1,0,5.9
11,3,4,14,28,13,3.21,0.5,0,0,31.5
20,4,4,10,28,9,4.95,0.357,1,0,7.4
22,3,2,15,28,8,3.37,0.536,1,0,25.6
22,1,2,15,28,11,2.73,0.536,1,0,37.7
18,4,4,13,28,13,3.81,0.464,0,0,2.1
19,1,2,6,28,8,4.87,0.214,1,0,5.9
19,0,10,19,28,11,2.7,0.679,1,0,102.1
15,6,2,3,28,7,4.64,0.107,1,1,4.1
16,1,3,10,28,9,2.77,0.357,0,0,6.6
14,4,2,12,28,7,4.53,0.429,1,0,6.7
19,5,2,14,28,7,2.5,0.5,1,1,14.5
19,3,3,7,28,4,2.11,0.25,1,0,6.6
17,4,3,4,28,7,4.68,0.143,0,0,6.2
16,5,5,12,28,2,3.15,0.429,0,1,7.8
21,3,4,6,28,11,3.14,0.214,1,0,6.1
20,5,2,21,28,4,4.5,0.75,1,1,25.7
11,3,1,1,28,5,4.09,0.036,0,0,3.8
11,0,4,18,28,4,2.18,0.643,0,0,15.8
11,4,3,22,28,10,2.87,0.786,0,0,55.0
19,0,3,6,28,11,4.92,0.214,1,0,8.0
14,3,3,11,28,5,2.78,0.393,1,0,5.6
15,3,4,12,28,12,2.69,0.429,1,0,6.5
22,3,2,24,28,6,3.35,0.857,1,0,54.4
11,2,2,19,28,0,3.35,0.679,0,0,5.0
17,2,2,0,28,10,4.18,0.0,0,0,4.3
13,6,3,21,28,1,4.74,0.75,1,1,5.5
21,4,3,1,28,0,2.06,0.036,1,0,2.6
12,1,2,22,28,0,2.27,0.786,0,0,5.0
22,3,2,9,28,12,3.76,0.321,1,0,4.4
22,5,4,15,28,11,1.55,0.536,1,1,52.4
17,6,2,22,28,0,2.41,0.786,0,1,5.0
14,3,4,5,28,2,1.68,0.179,1,0,3.8
13,6,8,17,28,3,3.35,0.607,1,1,22.3
15,4,4,5,28,12,4.27,0.179,1,0,6.7
14,6,2,20,28,3,1.66,0.714,1,1,19.4
21,3,5,7,28,0,4.65,0.25,1,0,4.3
21,3,2,12,28,4,3.78,0.429,1,0,5.7
19,4,2,23,28,13,2.71,0.821,1,0,96.2
11,3,2,23,28,4,4.15,0.821,0,0,19.3
22,4,2,13,28,4,3.89,0.464,1,0,6.7
17,3,4,10,28,11,1.59,0.357,0,0,5.0
21,2,1,11,28,12,4.84,0.393,1,0,4.6
15,2,1,9,28,6,3.58,0.321,1,0,4.1
15,4,2,17,28,11,1.86,0.607,1,0,39.5
15,6,5,6,28,10,3.93,0.214,1,1,5.9
12,3,2,3,28,0,4.76,0.107,0,0,5.4
13,2,3,16,28,10,3.29,0.571,1,0,34.8
12,0,5,6,28,4,4.46,0.214,0,0,7.7
17,0,4,18,28,9,1.82,0.643,0,0,30.7
13,4,4,14,28,5,2.23,0.5,1,0,16.6
19,4,2,4,28,14,2.71,0.143,1,0,3.3
11,6,4,15,28,3,1.78,0.536,0,1,8.9
18,0,3,0,28,12,2.96,0.0,0,0,6.0
16,0,4,21,28,9,2.1,0.75,0,0,43.4
15,0,3,17,28,3,4.87,0.607,1,0,16.7
13,5,3,19,28,0,4.71,0.679,1,1,5.0
19,0,4,12,28,9,1.94,0.429,1,0,3.1
20,5,4,8,28,4,2.43,0.286,1,1,4.6
13,6,6,6,28,13,3.61,0.214,1,1,3.8
22,2,6,12,28,12,3.02,0.429,1,0,6.2
20,2,3,19,28,11,2.32,0.679,1,0,60.5
20,4,4,5,28,2,4.18,0.179,1,0,2.0
15,0,4,1,28,4,3.16,0.036,1,0,5.9
